ruleset_name;ruleset_description;ruleset_scope;ruleset_enabled;rule_description;rule_enabled;unscoped_consumers;consumer_all_workloads;consumer_labels;consumer_label_groups;consumer_iplists;consumer_user_groups;consumer_workloads;consumer_virtual_services;consumer_use_workload_subnets;provider_all_workloads;provider_labels;provider_label_groups;provider_iplists;provider_workloads;provider_virtual_services;provider_virtual_servers;provider_use_workload_subnets;services;consumer_resolve_labels_as;provider_resolve_labels_as;machine_auth_enabled;secure_connect_enabled;stateless_enabled;network_type;ruleset_href;rule_href;update_type;Column1
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Monitoring
Service=SHARP

App Name : FRA-SHARP (BMC TRUE SIGHT)
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_A7096-SPV;env:PRD";;;;;;FALSE;10052 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89552;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Monitoring
Service=SHARP

App Name : FRA-SHARP (BMC TRUE SIGHT)
OS : AIX";TRUE;FALSE;FALSE;OS:AIX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_A7096-SPV;env:PRD";;;;;;FALSE;14430 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89406;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Monitoring
Service=MYSAM

App Name : mysampcbeacon
OS : Linux AIX WINDOWS
Service Unity=752890932";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_ADM_FLEXERA.MYSAM.SVC-PRD-IPL;;;;FALSE;"9988 TCP;443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89507;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Monitoring
Service=MYSAM

App Name : mysampcbeacon
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_ADM_FLEXERA.MYSAM.UI-PRD-IPL;;;;FALSE;"ICMP (ICMP;IPv6-ICMP);443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88841;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=Portrec DataVault - Datavault API Server

App Name : api.group
OS : Linux";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_api.group.socgen-PRD-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88839;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Storage
Service=NFS-DCOM

App Name : unx decom
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;DNS_unxprdfsa-dcom.fr.world.socgen;;;;FALSE;"111 TCP;111 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88837;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"App Name : opmezalerting
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;DNS_opmezalerting-PRD-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88835;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Security
Service=EDR

App Name : EDR
OS : Linux WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_SEC_EDR.MDFE_ALL-ALL-IPL;;;;FALSE;11000 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88833;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Storage
Service=NAS

App Name : NAS Storage
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_STOR_SBS_NAS_GCR-CORE-IPL;;;;FALSE;445 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89583;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Storage
Service=NAS
App Name : NAS Storage
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_STOR_SBS_NAS_GCR-CORE-IPL;;;;FALSE;"111 TCP;111 UDP;635 UDP;2049 TCP;2049 UDP;4045 TCP;4045 UDP;4046 TCP;4046 UDP;635 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88829;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=ILMT

App Name : ILMT
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_SRV_ILMT_RCR-ALL-IPL;;;;FALSE;9988 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88827;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Deployment
Service=Virtual Patch

App Name : Virtual Patch
OS : Linux WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_SEC_VIRTUALPATCH_ALL-PROD-IPL;;;;FALSE;4120 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88823;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Security
Service=Qualys

App Name : Qualys Service
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_QUALYS.SCAN_PRD-IPL;;;;FALSE;1080 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88831;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Security
Service=Qualys
App Name : Qualys Service IP Defined
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_SEC_QUALYS_ALL-ALL-IPL;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88821;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Messaging
Service=SMTP

App Name : SMTP Services
OS : Linux WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS;env:PRD";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_MSG_SMTP_RCR-UAT-IPL;;;;FALSE;25 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89902;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Messaging
Service=SMTP
App Name : SMTP Services
OS : Linux WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_MSG_SMTP_GCR-ALL-IPL;;;;FALSE;25 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88819;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Backup
Service=Networker Backup
App Name : IPLIST BCK NWK
OS : WINDOWS";TRUE;FALSE;FALSE;OS:WINDOWS;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;"CS_BCK_NWK.BKP_GCR-ALL-IPL;CS_BCK_NWK.DD_GCR-ALL-IPL";;;;FALSE;"2049 TCP;2049 UDP;111 TCP;111 UDP;635 TCP;635 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/89569;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Backup
Service=Networker Backup
App Name : Networker DATA Domain
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;"CS_BCK_NWK.DD_GCR-ALL-IPL;CS_BCK_NWK.BKP_GCR-ALL-IPL";;;;FALSE;"2049 TCP;2049 UDP;111 TCP;111 UDP;635 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88817;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Backup
Service=Networker Backup
App Name : Networker DATA Domain
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CSD_STO_BCK.DDP-PROD-IPL;;;;FALSE;"2049 TCP;2049 UDP;111 TCP;111 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88815;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Inventory
Service=Flexera
App Name : Flexera IP defined
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";;;;;FALSE;FALSE;;;CS_ADM_FLEXERA_ALL-ALL-IPL;;;;FALSE;"ICMP (ICMP;IPv6-ICMP);9988 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88813;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=Access Control

App Name : ACS-DMS
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"role:LOAD_BALANCER;app:CSM_RBD_SEC.ACS.DSI.DMZ;env:PRD";;;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88843;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Deployment
Service=Puppet
App Name : WW-PuppetAsAService
OS : Linux Aix Windows
Service Unity=753195484";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"role:CORE;app:CSM_SYS_WW.PUPPET.AAS;env:PRD";;;;;;FALSE;"8140 TCP;443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88807;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Deployment
Service=Puppet
App Name : WW-PuppetAsAService
OS : Linux AIX WINDOWS";TRUE;FALSE;FALSE;"OS:LINUX;OS:AIX;OS:WINDOWS";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_PIG;env:PRD";;;;;;FALSE;8140 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88809;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Monitoring
Service=Starmon
App Name : WW-STARMon
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_STM;env:PRD";;;;;;FALSE;"21 TCP;22 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88811;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=SSHKIT
App Name : SSK (without illumio agent)
OS : Linux";TRUE;FALSE;FALSE;"OS:LINUX;env:PRD";"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_A7777-SSK;env:PRD";;;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/90676;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=System
Service=WW Unix Master

App Name : UNIX SERVER / WW UNIX MASTER SERVERS
OS : Linux";FALSE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:APA_IAS_WUM;env:PRD";;;;;;FALSE;"80 TCP;443 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88803;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Deployment
Service=Satellite Capsule

App Name : UNIX SERVER / WW UNIX MASTER SERVERS
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"role:CORE;app:CSM_DEP_MASTER.UNIX.SATELLITE.CAPSULES;env:PRD";;;;;;FALSE;"80 TCP;443 TCP;8443 TCP;9090 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88801;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Storage
Service=NFS

App Name : UNIX SERVER / NFS For System User Home Directory
OS : Linux";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;app:APA_IAS_A7317-UNX;app:CSU_STO_NFS.SYS.USER_ALL";;;;;;FALSE;"111 TCP;111 UDP;2049 TCP;2049 UDP;20048 UDP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/88799;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=SSHKIT

App Name : SSK
OS : Linux
Service unity = 758916397";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"env:PRD;role:CORE;app:CSM_SYS_SSK.IDM";;;;;;FALSE;"443 TCP;389 TCP;88 TCP;88 UDP;636 TCP";workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/103738;;KEEP
BOUQUETS_EUR.INFRA.ESSENTIAL-OUT-v10.2-RS;"Global Rules for OUTBOUND flows in destination of ESSENTIAL Core Infra Services.
Scope = ALL
Consumer = (APPGROUP_EUR.INFRA.ESSENTIAL-LGA + ANY) or APPGROUP_EUR.INFRA.ESSENTIAL-LGA
Provider = CS, CSM, CSD, APA, CSU";;TRUE;"CAT=Authentication
Service=SSHKIT

App Name : SSK
OS : Linux

service unity = 748603791, 755994477";TRUE;FALSE;FALSE;OS:LINUX;"APPGROUP_L1.GTE-LGA;REGION.EUR-LGL";Any (0.0.0.0/0 and ::/0);;;;FALSE;FALSE;"app:CSM_SYS_SSHKIT.SSK;env:PRD;role:CORE;role:FRONTEND";;;;;;FALSE;443 TCP;workloads;workloads;FALSE;FALSE;FALSE;brn;/orgs/1/sec_policy/draft/rule_sets/9344;/orgs/1/sec_policy/draft/rule_sets/9344/sec_rules/101562;;KEEP
